questions,answer,type
"the ratio between the length and the breadth of a rectangular park is 3 : 2 . if a man cycling along the boundary of the park at the speed of 12 km / hr completes one round in 10 minutes , then the area of the park ( in sq . m ) is(Give me the numeric answer only)",240000,numeric
average of money that group of 4 friends pay for rent each month is $ 800 . after one persons rent is increased by 16 % the new mean is $ 850 . what was original rent of friend whose rent is increased ?(Give me the numeric answer only),1250,numeric
"a meeting has to be conducted with 5 managers . find the number of ways in which the managers may be selected from among 7 managers , if there are 2 managers who refuse to attend the meeting together .(Give me the numeric answer only)",11,numeric
"if price of t . v set is reduced by 10 % , then its sale increases by 85 % , find net effect on sale value(Give me the numeric answer only)",67,numeric
which number should replace both the asterisks in ( * / 18 ) x ( * / 162 ) = 1 ?(Give me the numeric answer only),54,numeric
"anne bought doughnuts for a class breakfast party . she bought 5 chocolate doughnuts , 6 coconut doughnuts , and 11 jam - filled doughnuts . how many doughnuts did anne buy in all ?(Give me the numeric answer only)",22,numeric
826924 × 9999 = ?(Give me the numeric answer only),8268413076,numeric
gopi gives rs . 90 plus one turban as salary to his servant for one year . the servant leaves after 9 months and receives rs . 55 and the turban . find the price of the turban .(Give me the numeric answer only),50,numeric
"in a ratio which is equal to 2 : 4 , if the antecedent is 50 , then the consequent is ?(Give me the numeric answer only)",100,numeric
"the average of 50 numbers is 38 . if two numbers 45 and 55 are discarded , the average of the remaining set of numbers is(Give me the numeric answer only)",37.5,numeric
i bought two books ; for rs . 420 . i sold one at a loss of 15 % and other at a gain of 19 % and then i found each book was sold at the same price . find the cost of the book sold at a loss ?(Give me the numeric answer only),245,numeric
what is the sum of all the composite numbers up to 18 ?(Give me the numeric answer only),112,numeric
rs 60000 is divided into two parts one part is given to a person with 10 % interest and another part is given to a person with 20 % interest . at the end of first year he gets profit 7000 find money given by 10 % ?(Give me the numeric answer only),40000,numeric
"a gardener wants to plant trees in his garden in such a way that the number of trees in each row should be the same . if there are 2 rows or 4 rows or 4 rows , then no tree will be left . find the least number of trees required(Give me the numeric answer only)",4,numeric
"in a group of ducks and cows , the total number of legs are 34 more than twice the no . of heads . find the total no . of buffaloes .(Give me the numeric answer only)",17,numeric
what is the units digit of ( 7 ! * 6 ! + 6 ! * 4 ! ) / 2 ?(Give me the numeric answer only),0,numeric
"in a division sum , the remainder is 0 . as student mistook the divisor by 12 instead of 21 and obtained 63 as quotient . what is the correct quotient ?(Give me the numeric answer only)",36,numeric
a cube is painted red on all faces . it is then cut into 27 equal smaller cubes . how many v cubes are painted on only 2 faces ?(Give me the numeric answer only),12,numeric
"a tank can supply water to a village for 30 days . if a leak at the bottom of the tank drains out 15 liters per day , the supply lasts for 20 days only . for how many days will the supply last if the leak drains out 20 liters per day ?(Give me the numeric answer only)",18,numeric
a room of 2 m 40 cm long and 4 m 20 cm broad is to be paved with square tiles . find the least number of square tiles required to cover the floor .(Give me the numeric answer only),28,numeric
"how many times in a day , the hands of a clock are shows opposite directions ?(Give me the numeric answer only)",22,numeric
"a sum of money is to be distributed among a , b , c , d in the proportion of 6 : 3 : 5 : 4 . if c gets rs . 1000 more than d , what is b ' s share ?(Give me the numeric answer only)",3000,numeric
"a sports equipment store sold ping pong rackets for a total of $ 686 . if the average ( arithmetic mean ) price of a pair of rackets is $ 9.8 , how many pairs were sold ?(Give me the numeric answer only)",70,numeric
what is the least number to be subtracted from 1300 to make it a perfect square ?(Give me the numeric answer only),75,numeric
"there are 60 doors marked with numbers 1 to 60 . there are 60 individuals marked 1 to 60 . an operation on a door is defined as changing the status of the door from open to closed or vice versa . all the doors are closed to start with . one at a time , one randomly chosen individual goes and operates the doors . the individual however operates only those doors which are a multiple of the number he / she is carrying . for example , the individual marked with number 5 operates the doors marked with 5 , 10 , 15 , 20 , 25 , 30 , 35 , 40 , 45 , 50 , 55 , and 60 . if every individual in the group gets one turn , then how many doors are open at the end ?(Give me the numeric answer only)",7,numeric
"the area of a triangle will be when a = 1 m , b = 2 m , c = 7 m , a , b , c being lengths of respective sides ?(Give me the numeric answer only)",5,numeric
what is the units digit of the expression 14 ^ 7 − 15 ^ 4 ?(Give me the numeric answer only),8,numeric
at what rate percent on simple interest will rs . 750 amount to rs . 1050 in 5 years ?(Give me the numeric answer only),8,numeric
"a rectangular farm has to be fenced one long side , one short side and the diagonal . if the cost of fencing is rs . 11 per meter . the area of farm is 1200 m 2 and the short side is 30 m long . how much would the job cost ?(Give me the numeric answer only)",1320,numeric
"if ( n + 2 ) ! / n ! = 110 , n = ?(Give me the numeric answer only)",9,numeric
( 1 / 5 ) ^ e * ( 1 / 4 ) ^ 18 = 1 / ( 2 ( 10 ) ^ 35 ) . what is e ?(Give me the numeric answer only),35,numeric
i bought two books ; for rs . 360 . i sold one at a loss of 15 % and other at a gain of 19 % and then i found each book was sold at the same price . find the cost of the book sold at a loss ?(Give me the numeric answer only),210,numeric
| 13 - 3 | - | 4 - 10 | = ?(Give me the numeric answer only),4,numeric
"if | x | = 5 x - 3 , then x = ?(Give me the numeric answer only)",2,numeric
"a certain lab experiments with white and brown mice only . in one experiment , 2 / 3 of the mice are white . if there are 12 brown mice in the experiment , how many mice in total are in the experiment ?(Give me the numeric answer only)",36,numeric
